94
32	0.0167683	0.133838	0.0685976	0.143939	-0.5	20.5	16
33	0.0838415	0.0530303	0.105183	0.143939	-0.5	4.5	6
34	0.120427	0.0530303	0.150915	0.143939	-0.5	4.5	9
35	0.166159	0.0580808	0.21189	0.143939	-0.5	5.5	14
36	0.227134	0.0530303	0.263719	0.143939	-0.5	4.5	11
37	0.278963	0.0479798	0.330793	0.143939	-0.5	3.5	16
38	0.346037	0.0530303	0.407012	0.143939	-0.5	4.5	19
39	0.422256	0.0530303	0.440549	0.143939	-0.5	4.5	5
40	0.455793	0.0479798	0.486281	0.143939	-0.5	3.5	9
41	0.501524	0.0479798	0.532012	0.143939	-0.5	3.5	9
42	0.547256	0.0530303	0.58689	0.143939	-0.5	4.5	12
43	0.602134	0.0681818	0.641768	0.143939	-0.5	7.5	12
44	0.657012	0.108586	0.681402	0.143939	-0.5	15.5	7
45	0.696646	0.0732323	0.724085	0.143939	-0.5	8.5	8
46	0.739329	0.108586	0.760671	0.143939	-0.5	15.5	6
47	0.775915	0.0479798	0.824695	0.143939	-0.5	3.5	15
48	0.0167683	0.224747	0.0655488	0.305556	-0.5	6.5	15
49	0.0807927	0.214646	0.11128	0.305556	-0.5	4.5	9
50	0.126524	0.214646	0.172256	0.305556	-0.5	4.5	14
51	0.1875	0.214646	0.221037	0.305556	-0.5	4.5	10
52	0.23628	0.214646	0.282012	0.305556	-0.5	4.5	14
53	0.297256	0.214646	0.333841	0.305556	-0.5	4.5	11
54	0.349085	0.214646	0.388719	0.305556	-0.5	4.5	12
55	0.403963	0.219697	0.446646	0.305556	-0.5	5.5	13
56	0.46189	0.214646	0.501524	0.305556	-0.5	4.5	12
57	0.516768	0.214646	0.556402	0.305556	-0.5	4.5	12
58	0.571646	0.234848	0.592988	0.305556	-0.5	8.5	6
59	0.608232	0.234848	0.632622	0.305556	-0.5	8.5	7
60	0.647866	0.234848	0.681402	0.305556	-0.5	8.5	10
61	0.696646	0.239899	0.736281	0.305556	-0.5	9.5	12
62	0.751524	0.234848	0.785061	0.305556	-0.5	8.5	10
63	0.800305	0.214646	0.833841	0.305556	-0.5	4.5	10
64	0.0167683	0.376263	0.0716463	0.467172	-0.5	4.5	17
65	0.0868902	0.376263	0.141768	0.467172	-0.5	4.5	17
66	0.157012	0.371212	0.193598	0.467172	-0.5	3.5	11
67	0.208841	0.371212	0.257622	0.467172	-0.5	3.5	15
68	0.272866	0.371212	0.324695	0.467172	-0.5	3.5	16
69	0.339939	0.371212	0.376524	0.467172	-0.5	3.5	11
70	0.391768	0.371212	0.428354	0.467172	-0.5	3.5	11
71	0.443598	0.371212	0.492378	0.467172	-0.5	3.5	15
72	0.507622	0.371212	0.5625	0.467172	-0.5	3.5	17
73	0.577744	0.376263	0.599085	0.467172	-0.5	4.5	6
74	0.614329	0.376263	0.644817	0.467172	-0.5	4.5	9
75	0.660061	0.371212	0.708841	0.467172	-0.5	3.5	15
76	0.724085	0.371212	0.760671	0.467172	-0.5	3.5	11
77	0.775915	0.376263	0.839939	0.467172	-0.5	4.5	20
78	0.855183	0.376263	0.91311	0.467172	-0.5	4.5	18
79	0.928354	0.371212	0.983232	0.467172	-0.5	3.5	17
80	0.0167683	0.532828	0.0564024	0.628788	-0.5	3.5	12
81	0.0716463	0.532828	0.129573	0.628788	-0.5	3.5	18
82	0.144817	0.532828	0.1875	0.628788	-0.5	3.5	13
83	0.202744	0.532828	0.239329	0.628788	-0.5	3.5	11
84	0.254573	0.532828	0.303354	0.628788	-0.5	3.5	15
85	0.318598	0.537879	0.373476	0.628788	-0.5	4.5	17
86	0.388719	0.532828	0.443598	0.628788	-0.5	3.5	17
87	0.458841	0.532828	0.522866	0.628788	-0.5	3.5	20
88	0.53811	0.532828	0.589939	0.628788	-0.5	3.5	16
89	0.605183	0.532828	0.650915	0.628788	-0.5	3.5	14
90	0.666159	0.537879	0.717988	0.628788	-0.5	4.5	16
91	0.733232	0.532828	0.760671	0.628788	-0.5	3.5	8
92	0.775915	0.532828	0.824695	0.628788	-0.5	3.5	15
93	0.839939	0.532828	0.867378	0.628788	-0.5	3.5	8
94	0.882622	0.537879	0.922256	0.628788	-0.5	4.5	12
95	0.9375	0.608586	0.980183	0.633838	-0.5	18.5	13
96	0.0167683	0.674242	0.0442073	0.790404	-0.5	-0.5	8
97	0.0594512	0.709596	0.108232	0.790404	-0.5	6.5	15
98	0.123476	0.709596	0.16311	0.790404	-0.5	6.5	12
99	0.178354	0.714646	0.224085	0.790404	-0.5	7.5	14
100	0.239329	0.709596	0.285061	0.790404	-0.5	6.5	14
101	0.300305	0.709596	0.33689	0.790404	-0.5	6.5	11
102	0.352134	0.709596	0.388719	0.790404	-0.5	6.5	11
103	0.403963	0.714646	0.449695	0.790404	-0.5	7.5	14
104	0.464939	0.709596	0.513719	0.790404	-0.5	6.5	15
105	0.528963	0.709596	0.550305	0.790404	-0.5	6.5	6
106	0.565549	0.709596	0.592988	0.790404	-0.5	6.5	8
107	0.608232	0.709596	0.653963	0.790404	-0.5	6.5	14
108	0.669207	0.709596	0.705793	0.790404	-0.5	6.5	11
109	0.721037	0.709596	0.785061	0.790404	-0.5	6.5	20
110	0.800305	0.709596	0.852134	0.790404	-0.5	6.5	16
111	0.867378	0.714646	0.916159	0.790404	-0.5	7.5	15
112	0.0167683	0.871212	0.0533537	0.95202	-0.5	6.5	11
113	0.0685976	0.876263	0.120427	0.95202	-0.5	7.5	16
114	0.135671	0.871212	0.178354	0.95202	-0.5	6.5	13
