94
32	0	0	0	0	0	0	21
33	0.0712851	0.0437853	0.0873494	0.131356	-0.5	8.5	7
34	0.101406	0.0437853	0.12751	0.0748588	-0.5	8.5	12
35	0.141566	0.049435	0.189759	0.128531	-0.5	10.5	23
36	0.203815	0.0409605	0.23996	0.131356	-0.5	7.5	17
37	0.254016	0.0409605	0.310241	0.131356	-0.5	7.5	27
38	0.324297	0.0437853	0.390562	0.131356	-0.5	8.5	32
39	0.404618	0.0437853	0.416667	0.0748588	-0.5	8.5	5
40	0.430723	0.0409605	0.454819	0.139831	-0.5	7.5	11
41	0.468875	0.0409605	0.492972	0.139831	-0.5	7.5	11
42	0.507028	0.0437853	0.543173	0.0918079	-0.5	8.5	17
43	0.557229	0.0635593	0.59739	0.122881	-0.5	15.5	19
44	0.611446	0.108757	0.631526	0.142655	-0.5	31.5	9
45	0.645582	0.069209	0.667671	0.114407	-0.5	17.5	10
46	0.681727	0.105932	0.697791	0.128531	-0.5	30.5	7
47	0.711847	0.0409605	0.764056	0.131356	-0.5	7.5	25
48	0.0130522	0.218927	0.065261	0.295198	-0.5	12.5	25
49	0.0793173	0.210452	0.10743	0.292373	-0.5	9.5	13
50	0.121486	0.210452	0.167671	0.292373	-0.5	9.5	22
51	0.181727	0.210452	0.211847	0.295198	-0.5	9.5	14
52	0.225904	0.210452	0.272088	0.292373	-0.5	9.5	22
53	0.286145	0.210452	0.320281	0.292373	-0.5	9.5	16
54	0.334337	0.207627	0.37249	0.292373	-0.5	8.5	18
55	0.386546	0.213277	0.428715	0.295198	-0.5	10.5	20
56	0.442771	0.210452	0.480924	0.292373	-0.5	9.5	18
57	0.49498	0.210452	0.535141	0.295198	-0.5	9.5	19
58	0.549197	0.233051	0.565261	0.292373	-0.5	17.5	7
59	0.579317	0.233051	0.599398	0.306497	-0.5	17.5	9
60	0.613454	0.230226	0.645582	0.286723	-0.5	16.5	15
61	0.659639	0.235876	0.697791	0.281073	-0.5	18.5	18
62	0.711847	0.230226	0.743976	0.286723	-0.5	16.5	15
63	0.758032	0.207627	0.790161	0.295198	-0.5	8.5	15
64	0.0130522	0.371469	0.0712851	0.456215	-0.5	8.5	28
65	0.0853414	0.371469	0.145582	0.45904	-0.5	8.5	29
66	0.159639	0.368644	0.195783	0.456215	-0.5	7.5	17
67	0.209839	0.368644	0.262048	0.45904	-0.5	7.5	25
68	0.276104	0.368644	0.330321	0.456215	-0.5	7.5	26
69	0.344378	0.368644	0.378514	0.456215	-0.5	7.5	16
70	0.39257	0.368644	0.424699	0.456215	-0.5	7.5	15
71	0.438755	0.368644	0.492972	0.45904	-0.5	7.5	26
72	0.507028	0.368644	0.563253	0.456215	-0.5	7.5	27
73	0.577309	0.368644	0.591365	0.456215	-0.5	7.5	6
74	0.605422	0.368644	0.629518	0.470339	-0.5	7.5	11
75	0.643574	0.368644	0.695783	0.461864	-0.5	7.5	25
76	0.709839	0.368644	0.743976	0.45904	-0.5	7.5	16
77	0.758032	0.368644	0.828313	0.456215	-0.5	7.5	34
78	0.842369	0.368644	0.906627	0.461864	-0.5	7.5	31
79	0.920683	0.368644	0.982932	0.456215	-0.5	7.5	30
80	0.0130522	0.532486	0.0471888	0.620057	-0.5	7.5	16
81	0.061245	0.532486	0.125502	0.625706	-0.5	7.5	31
82	0.139558	0.532486	0.183735	0.620057	-0.5	7.5	21
83	0.197791	0.532486	0.233936	0.622881	-0.5	7.5	17
84	0.247992	0.532486	0.298193	0.620057	-0.5	7.5	24
85	0.312249	0.535311	0.368474	0.622881	-0.5	8.5	27
86	0.38253	0.532486	0.442771	0.620057	-0.5	7.5	29
87	0.456827	0.532486	0.531124	0.622881	-0.5	7.5	36
88	0.545181	0.532486	0.601406	0.622881	-0.5	7.5	27
89	0.615462	0.532486	0.665663	0.620057	-0.5	7.5	24
90	0.679719	0.535311	0.735944	0.620057	-0.5	8.5	27
91	0.75	0.532486	0.772088	0.631356	-0.5	7.5	10
92	0.786145	0.532486	0.838353	0.622881	-0.5	7.5	25
93	0.85241	0.532486	0.876506	0.634181	-0.5	7.5	11
94	0.890562	0.535311	0.930723	0.577684	-0.5	8.5	19
95	0.944779	0.620057	0.986948	0.637006	-0.5	38.5	20
96	0.0130522	0.673729	0.0351406	0.701977	-0.5	-0.5	10
97	0.0491968	0.713277	0.101406	0.783898	-0.5	13.5	25
98	0.115462	0.713277	0.149598	0.783898	-0.5	13.5	16
99	0.163655	0.716102	0.211847	0.783898	-0.5	14.5	23
100	0.225904	0.716102	0.274096	0.783898	-0.5	14.5	23
101	0.288153	0.713277	0.320281	0.786723	-0.5	13.5	15
102	0.334337	0.713277	0.366466	0.783898	-0.5	13.5	15
103	0.380522	0.716102	0.426707	0.783898	-0.5	14.5	22
104	0.440763	0.713277	0.492972	0.786723	-0.5	13.5	25
105	0.507028	0.713277	0.521084	0.783898	-0.5	13.5	6
106	0.535141	0.713277	0.555221	0.792373	-0.5	13.5	9
107	0.569277	0.713277	0.615462	0.786723	-0.5	13.5	22
108	0.629518	0.716102	0.663655	0.786723	-0.5	14.5	16
109	0.677711	0.713277	0.745984	0.783898	-0.5	13.5	33
110	0.76004	0.713277	0.818273	0.786723	-0.5	13.5	28
111	0.832329	0.716102	0.884538	0.783898	-0.5	14.5	25
112	0.0130522	0.879943	0.0491968	0.94774	-0.5	14.5	17
113	0.063253	0.879943	0.121486	0.95339	-0.5	14.5	28
114	0.135542	0.879943	0.175703	0.950565	-0.5	14.5	19
115	0.189759	0.877119	0.221888	0.950565	-0.5	13.5	15
116	0.235944	0.877119	0.282129	0.94774	-0.5	13.5	22
117	0.296185	0.877119	0.348394	0.950565	-0.5	13.5	25
118	0.36245	0.877119	0.410643	0.950565	-0.5	13.5	23
119	0.424699	0.877119	0.49498	0.950565	-0.5	13.5	34
120	0.509036	0.877119	0.557229	0.950565	-0.5	13.5	23
121	0.571285	0.877119	0.61747	0.94774	-0.5	13.5	22
122	0.631526	0.877119	0.677711	0.94774	-0.5	13.5	22
123	0.691767	0.860169	0.723896	0.95904	-0.5	7.5	15
124	0.737952	0.857345	0.75	0.967514	-0.5	6.5	5
125	0.764056	0.860169	0.796185	0.95904	-0.5	7.5	15
45
0	-6
0.632
95
