94
32	0	0	0	0	0	0	25
33	0.0623028	0.0390295	0.0780757	0.129747	-0.5	7.5	9
34	0.0891167	0.0390295	0.117508	0.0706751	-0.5	7.5	17
35	0.128549	0.0453587	0.180599	0.125527	-0.5	10.5	32
36	0.19164	0.0390295	0.229495	0.131857	-0.5	7.5	23
37	0.240536	0.0369198	0.298896	0.129747	-0.5	6.5	36
38	0.309937	0.0390295	0.380915	0.129747	-0.5	7.5	44
39	0.391956	0.0390295	0.404574	0.0706751	-0.5	7.5	7
40	0.415615	0.0369198	0.440852	0.140295	-0.5	6.5	15
41	0.451893	0.0369198	0.478707	0.140295	-0.5	6.5	16
42	0.489748	0.0390295	0.52918	0.0917722	-0.5	7.5	24
43	0.540221	0.0622363	0.582808	0.121308	-0.5	18.5	26
44	0.593849	0.10654	0.615931	0.142405	-0.5	39.5	13
45	0.626972	0.0664557	0.649054	0.112869	-0.5	20.5	13
46	0.660095	0.10654	0.675867	0.127637	-0.5	39.5	9
47	0.686909	0.0369198	0.742114	0.129747	-0.5	6.5	34
48	0.0102524	0.216245	0.0654574	0.292194	-0.5	13.5	34
49	0.0764984	0.207806	0.106467	0.292194	-0.5	9.5	18
50	0.117508	0.207806	0.167981	0.292194	-0.5	9.5	31
51	0.179022	0.207806	0.210568	0.292194	-0.5	9.5	19
52	0.221609	0.207806	0.270505	0.292194	-0.5	9.5	30
53	0.281546	0.207806	0.317823	0.292194	-0.5	9.5	22
54	0.328864	0.205696	0.369874	0.292194	-0.5	8.5	25
55	0.380915	0.209916	0.428233	0.294304	-0.5	10.5	29
56	0.439274	0.207806	0.480284	0.292194	-0.5	9.5	25
57	0.491325	0.207806	0.533912	0.294304	-0.5	9.5	26
58	0.544953	0.231013	0.562303	0.292194	-0.5	20.5	10
59	0.573344	0.231013	0.595426	0.306962	-0.5	20.5	13
60	0.606467	0.228903	0.63959	0.287975	-0.5	19.5	20
61	0.650631	0.233122	0.690063	0.279536	-0.5	21.5	24
62	0.701104	0.228903	0.735804	0.287975	-0.5	19.5	21
63	0.746845	0.205696	0.779968	0.294304	-0.5	8.5	20
64	0.0102524	0.370253	0.0701893	0.456751	-0.5	8.5	37
65	0.0812303	0.368143	0.147476	0.458861	-0.5	7.5	41
66	0.158517	0.368143	0.194795	0.456751	-0.5	7.5	22
67	0.205836	0.366034	0.262618	0.458861	-0.5	6.5	35
68	0.273659	0.366034	0.330442	0.456751	-0.5	6.5	35
69	0.341483	0.368143	0.37776	0.456751	-0.5	7.5	22
70	0.388801	0.368143	0.425079	0.456751	-0.5	7.5	22
71	0.43612	0.366034	0.49448	0.456751	-0.5	6.5	36
72	0.505521	0.368143	0.565457	0.456751	-0.5	7.5	37
73	0.576498	0.368143	0.590694	0.456751	-0.5	7.5	8
74	0.601735	0.368143	0.630126	0.471519	-0.5	7.5	17
75	0.641167	0.366034	0.696372	0.46308	-0.5	6.5	34
76	0.707413	0.368143	0.743691	0.458861	-0.5	7.5	22
77	0.754732	0.368143	0.830442	0.456751	-0.5	7.5	47
78	0.841483	0.368143	0.910883	0.46308	-0.5	7.5	43
79	0.921924	0.368143	0.98817	0.456751	-0.5	7.5	41
80	0.0102524	0.5327	0.0481073	0.621308	-0.5	7.5	23
81	0.0591483	0.5327	0.128549	0.625527	-0.5	7.5	43
82	0.13959	0.5327	0.185331	0.621308	-0.5	7.5	28
83	0.196372	0.5327	0.234227	0.623418	-0.5	7.5	23
84	0.245268	0.5327	0.298896	0.621308	-0.5	7.5	33
85	0.309937	0.5327	0.369874	0.621308	-0.5	7.5	37
86	0.380915	0.530591	0.445584	0.621308	-0.5	6.5	40
87	0.456625	0.530591	0.535489	0.623418	-0.5	6.5	49
88	0.54653	0.530591	0.606467	0.625527	-0.5	6.5	37
89	0.617508	0.530591	0.671136	0.621308	-0.5	6.5	33
90	0.682177	0.5327	0.742114	0.621308	-0.5	7.5	37
91	0.753155	0.530591	0.776814	0.631857	-0.5	6.5	14
92	0.787855	0.530591	0.84306	0.623418	-0.5	6.5	34
93	0.854101	0.530591	0.87776	0.633966	-0.5	6.5	14
94	0.888801	0.5327	0.932965	0.579114	-0.5	7.5	27
95	0.944006	0.621308	0.989748	0.638186	-0.5	49.5	28
96	0.0102524	0.68038	0.0339117	0.709916	-0.5	-0.5	14
97	0.0449527	0.714135	0.103312	0.785865	-0.5	15.5	36
98	0.114353	0.714135	0.152208	0.785865	-0.5	15.5	23
99	0.163249	0.714135	0.2153	0.785865	-0.5	15.5	32
100	0.226341	0.714135	0.278391	0.785865	-0.5	15.5	32
101	0.289432	0.714135	0.32571	0.787975	-0.5	15.5	22
102	0.336751	0.714135	0.371451	0.785865	-0.5	15.5	21
103	0.382492	0.714135	0.432965	0.785865	-0.5	15.5	31
104	0.444006	0.714135	0.497634	0.787975	-0.5	15.5	33
105	0.508675	0.714135	0.522871	0.785865	-0.5	15.5	8
106	0.533912	0.714135	0.555994	0.794304	-0.5	15.5	13
107	0.567035	0.714135	0.615931	0.787975	-0.5	15.5	30
108	0.626972	0.714135	0.663249	0.787975	-0.5	15.5	22
109	0.67429	0.712025	0.75	0.785865	-0.5	14.5	47
110	0.761041	0.714135	0.822555	0.790084	-0.5	15.5	38
111	0.833596	0.714135	0.888801	0.785865	-0.5	15.5	34
112	0.0102524	0.878692	0.04653	0.950422	-0.5	15.5	22
113	0.057571	0.878692	0.120662	0.954641	-0.5	15.5	39
114	0.131703	0.878692	0.175868	0.952532	-0.5	15.5	27
115	0.186909	0.878692	0.221609	0.950422	-0.5	15.5	21
116	0.23265	0.878692	0.279968	0.950422	-0.5	15.5	29
117	0.291009	0.878692	0.346215	0.950422	-0.5	15.5	34
118	0.357256	0.876582	0.409306	0.952532	-0.5	14.5	32
119	0.420347	0.878692	0.497634	0.952532	-0.5	15.5	48
120	0.508675	0.876582	0.560726	0.952532	-0.5	14.5	32
121	0.571767	0.878692	0.62224	0.950422	-0.5	15.5	31
122	0.633281	0.878692	0.683754	0.950422	-0.5	15.5	31
123	0.694795	0.859705	0.727918	0.96308	-0.5	6.5	20
124	0.738959	0.857595	0.751577	0.971519	-0.5	5.5	7
125	0.762618	0.859705	0.795741	0.96308	-0.5	6.5	20
59
0	-8
0.632
95
